sample_id,sampling_id,sample_type,code,property,date,amphibian_spp,amphibian_svl,amphibian_weight,amphibian_sex,amphibian_age,amphibian_notes,pcr_ct,pcr_qty,pcr_ipc_ct,pcr_inhibited,infected,zsp_eq,vernal
cln_1057,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,PSRE,19.5,0.5,NA,juvenile,,0,0,30.7963,0,0,0,0
cln_1058,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,PSRE,19.1,0.5,NA,juvenile,,0,0,31.1747,0,0,0,0
cln_1059,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,PSRE,18.7,1,NA,juvenile,,0,0,31.224,0,0,0,0
cln_1060,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,PSRE,17.2,1,NA,juvenile,,31.5462,1.11538,31.0987,0,1,89.23,0
cln_1061,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,PSRE,16.5,0.5,NA,juvenile,,28.1263,9.89331,30.3156,0,1,791.465,0
cln_1062,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RADR,103,198.5,f,adult,,36.3069,0.0534431,30.8469,0,1,4.275,0
cln_1063,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RADR,99.8,216,f,adult,"no nuptial pads, small tympanic membrane, might have made release call, SVL measured from above",0,0,30.8263,0,0,0,0
cln_1064,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RACA,170,473,m,adult,,0,0,30.9303,0,0,0,0
cln_1065,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RACA,109.2,156,m,adult,,35.2676,0.103741,30.6185,0,1,8.299,0
cln_1066,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RACA,163.4,668,f,adult,"measured SVL from above, puffed up, might be longer",0,0,30.9512,0,0,0,0
cln_1067,Aug_22,swab,CABIN,Blue Oak Ranch Reserve,8/20/22,RACA,113.8,206.5,m,adult,,38.0881,0.0171468,30.3008,0,1,1.372,0
cln_1068,Aug_22,swab,BARN,Blue Oak Ranch Reserve,8/20/22,PSRE,27.4,1.25,NA,juvenile,,0,0,31.0265,0,0,0,1
cln_1069,Aug_22,swab,BARN,Blue Oak Ranch Reserve,8/20/22,PSRE,30.1,11.5,NA,juvenile,,0,0,30.9351,0,0,0,1
cln_1070,Aug_22,swab,BARN,Blue Oak Ranch Reserve,8/20/22,PSRE,27.5,2,NA,juvenile,,0,0,30.7178,0,0,0,1
cln_1071,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,18.3,0.75,NA,juvenile,forgot to rinse frog,0,0,31.6017,0,0,0,0
cln_1072,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,17.9,1,NA,juvenile,,0,0,32.2714,0,0,0,0
cln_1073,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,19.5,0.75,NA,juvenile,,0,0,31.6428,0,0,0,0
cln_1074,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,20,1,NA,juvenile,,31.0924,1.86098,30.6984,0,1,148.878,0
cln_1075,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,19.5,1,NA,juvenile,,32.082,0.962839,31.2487,0,1,77.027,0
cln_1076,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,19,0.75,NA,juvenile,,0,0,31.8443,0,0,0,0
cln_1077,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,21.1,1,NA,juvenile,,0,0,31.6087,0,0,0,0
cln_1078,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,17.3,0.5,NA,juvenile,,36.7456,0.043142,31.5593,0,1,3.451,0
cln_1079,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,17.7,0.5,NA,juvenile,,0,0,32.2894,0,0,0,0
cln_1080,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,PSRE,17.5,0.75,NA,juvenile,,0,0,31.6237,0,0,0,0
cln_1081,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,38.9,6,NA,juvenile,,0,0,31.4624,0,0,0,0
cln_1082,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,29.3,2,NA,juvenile,missing right arm,38.3793,0.0145357,31.701,0,1,1.163,0
cln_1083,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,24.9,1.25,NA,juvenile,,33.3265,0.420411,31.2528,0,1,33.633,0
cln_1084,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,20.3,1.25,NA,juvenile,,34.2118,0.233146,31.6433,0,1,18.652,0
cln_1085,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,33.5,4,NA,juvenile,,0,0,31.0982,0,0,0,0
cln_1086,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,28.3,4.25,NA,juvenile,,0,0,31.3592,0,0,0,0
cln_1087,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,36,4.5,NA,juvenile,,0,0,32.0834,0,0,0,0
cln_1088,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,31.9,3.75,NA,juvenile,,0,0,31.7087,0,0,0,0
cln_1089,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,38.6,4.75,NA,juvenile,,0,0,31.5878,0,0,0,0
cln_1090,Aug_22,swab,PRPND010,Pleasanton Ridge Regional Park,8/21/22,BUBO,34.7,3.5,NA,juvenile,,0,0,31.7433,0,0,0,0
cln_1091,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,18.6,0.5,NA,juvenile,,0,0,31.618,0,0,0,0
cln_1092,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,21.5,1,NA,juvenile,,48.396,0,31.6883,0,0,0,0
cln_1093,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,18.7,0.5,NA,juvenile,,0,0,31.797,0,0,0,0
cln_1094,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,21.7,0.75,NA,juvenile,,29.5018,5.36713,30.0205,0,1,429.37,0
cln_1095,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,19.9,0,NA,juvenile,,35.6665,0.0885015,31.5893,0,1,7.08,0
cln_1096,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,NA,0.75,NA,juvenile,,37.5695,0.0249244,31.4103,0,1,1.994,0
cln_1097,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,18.7,0.5,NA,juvenile,,27.3318,22.766,28.5835,0,1,1821.28,0
cln_1098,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,17.5,0.5,NA,juvenile,,37.1246,0.0335187,30.9238,0,1,2.681,0
cln_1099,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,18.3,0.5,NA,juvenile,,0,0,31.232,0,0,0,0
cln_1100,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,PSRE,19.4,0.75,NA,juvenile,,36.0975,0.0664245,31.7498,0,1,5.314,0
cln_1101,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,26.7,1.25,NA,juvenile,,25.6345,70.4899,27.5103,0,1,5639.192,0
cln_1102,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,21.4,0.5,NA,juvenile,missing left arm,0,0,31.6509,0,0,0,0
cln_1103,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,23.6,1.25,NA,juvenile,,29.5158,5.57863,29.4064,0,1,446.29,0
cln_1104,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,22.5,1,NA,juvenile,,33.5711,0.363189,30.702,0,1,29.055,0
cln_1105,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,24.3,1.25,NA,juvenile,,28.0864,14.6122,28.8732,0,1,1168.976,0
cln_1106,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,19.9,0.5,NA,juvenile,"missing back right leg, stump",0,0,30.2857,0,0,0,0
cln_1107,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,25.2,1.5,NA,juvenile,,33.577,0.361749,31.2477,0,1,28.94,0
cln_1108,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,27.1,1.5,NA,juvenile,,33.2886,0.439301,32.6356,0,1,35.144,0
cln_1109,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,31.7,2.5,NA,juvenile,,36.1647,0.0632928,32.143,0,1,5.063,0
cln_1110,Aug_22,swab,PRPND009,Pleasanton Ridge Regional Park,8/21/22,BUBO,26.4,1.25,NA,juvenile,,0,0,30.9558,0,0,0,0
cln_1111,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,17.5,-0.5,NA,juvenile,"WINDY!! Weights done back at borr after; yes, after weight is more",0,0,30.8323,0,0,0,0
cln_1112,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,17.25,0.25,NA,juvenile,WINDY!! Weights done back at borr after,0,0,30.2752,0,0,0,0
cln_1113,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,20,1,NA,juvenile,WINDY!! Weights done back at borr after,0,0,30.7371,0,0,0,0
cln_1114,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,18.5,0,NA,juvenile,WINDY!! Weights done back at borr after,35.2147,0.120025,30.6859,0,1,9.602,0
cln_1115,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,17,0.25,NA,juvenile,WINDY!! Weights done back at borr after,0,0,30.8438,0,0,0,0
cln_1116,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,18,1,NA,juvenile,WINDY!! Weights done back at borr after,0,0,31.0416,0,0,0,0
cln_1117,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,20.25,1,NA,juvenile,WINDY!! Weights done back at borr after,0,0,31.3866,0,0,0,0
cln_1118,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,17.25,0.5,NA,juvenile,WINDY!! Weights done back at borr after,0,0,31.2441,0,0,0,0
cln_1119,Aug_22,swab,PRPND004,Pleasanton Ridge Regional Park,8/21/22,BUBO,18.5,0.5,NA,juvenile,WINDY!! Weights done back at borr after,0,0,31.1315,0,0,0,0
cln_1121,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,18.4,0.25,NA,juvenile,,0,0,31.2323,0,0,0,0
cln_1122,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,19.7,0.6,NA,juvenile,,0,0,31.0299,0,0,0,0
cln_1123,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,20.7,0.5,NA,juvenile,,0,0,31.2324,0,0,0,0
cln_1124,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,20.5,0.4,NA,juvenile,,0,0,31.2248,0,0,0,0
cln_1125,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,19.2,0.5,NA,juvenile,,0,0,31.1832,0,0,0,0
cln_1126,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,18.9,0.25,NA,juvenile,,0,0,31.3912,0,0,0,0
cln_1127,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,19.5,0.5,NA,juvenile,,0,0,31.3577,0,0,0,0
cln_1128,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,21,0.75,NA,juvenile,,0,0,31.2261,0,0,0,0
cln_1129,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,20.4,0.6,NA,juvenile,,0,0,31.1925,0,0,0,0
cln_1130,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,PSRE,20.5,0.5,NA,juvenile,,0,0,31.0763,0,0,0,0
cln_1131,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,28.5,0.75,NA,juvenile,,0,0,31.3853,0,0,0,0
cln_1132,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,25.7,0.6,NA,juvenile,,0,0,31.1112,0,0,0,0
cln_1133,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,27.3,0.8,NA,juvenile,,0,0,30.9992,0,0,0,0
cln_1134,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,28.3,1,NA,juvenile,,0,0,31.4076,0,0,0,0
cln_1135,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,28.7,0.8,NA,juvenile,,0,0,31.5612,0,0,0,0
cln_1136,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,27.2,0.95,NA,juvenile,,0,0,30.733,0,0,0,0
cln_1137,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,27.2,0.8,NA,juvenile,,0,0,31.7814,0,0,0,0
cln_1138,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,28.3,1,NA,juvenile,,0,0,31.949,0,0,0,0
cln_1139,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,26.5,0.8,NA,juvenile,,0,0,31.4395,0,0,0,0
cln_1140,Aug_22,swab,GRAMPS,Blue Oak Ranch Reserve,8/21/22,TASP,25.1,0.45,NA,juvenile,,0,0,32.377,0,0,0,0
cln_989,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,29.7,2.5,NA,juvenile,,0,0,31.1393,0,0,0,0
cln_990,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,38,5,NA,juvenile,,0,0,30.8429,0,0,0,0
cln_991,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,33.6,4.75,NA,juvenile,,0,0,30.7258,0,0,0,0
cln_992,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,27.3,2,NA,juvenile,,0,0,30.8112,0,0,0,0
cln_993,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,24.4,1.5,NA,juvenile,,0,0,30.9434,0,0,0,0
cln_994,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,40.9,5.5,NA,juvenile,,0,0,30.5291,0,0,0,0
cln_995,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,23.6,1,NA,juvenile,,0,0,30.8026,0,0,0,0
cln_996,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,30.7,2,NA,juvenile,,0,0,30.9566,0,0,0,0
cln_997,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,36.4,4.5,NA,juvenile,,0,0,30.7277,0,0,0,0
cln_998,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,BUBO,40,5.5,NA,juvenile,,0,0,30.8462,0,0,0,0
cln_999,Aug_22,swab,WEST,Blue Oak Ranch Reserve,8/19/22,PSRE,21,1,NA,juvenile,,0,0,0,0,0,0,0
cln_1178,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,38.1,3.25,m,adult,NA,26.639,62.5969,28.1818,0,1,5007.752,1
cln_1179,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,35.7,4.5,f,adult,NA,28.1637,23.0132,28.6688,0,1,1841.056,1
cln_1180,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,28.9,2,m,adult,NA,22.4879,954.386,25.3338,0,1,76350.88,1
cln_1181,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,36.4,3.5,m,adult,NA,31.4471,2.66744,29.2499,0,1,213.395,1
cln_1182,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,35.3,3.75,m,adult,NA,25.783,109.787,27.3027,0,1,8782.96,1
cln_1183,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,33.3,2.25,m,adult,NA,28.1237,23.6251,28.2225,0,1,1890.008,1
cln_1184,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,34.4,2.75,m,adult,NA,30.2318,5.9225,29.0964,0,1,473.8,1
cln_1185,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,34.3,3.25,m,adult,NA,26.6501,62.1423,27.365,0,1,4971.384,1
cln_1186,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,35.2,4,m,adult,NA,24.8268,205.63,27.3397,0,1,16450.4,1
cln_1187,Apr_23,swab,BARN,Blue Oak Ranch Reserve,3/31/23,PSRE,35,5,m,adult,NA,29.4859,9.663,29.067,0,1,773.04,1
cln_1302,Apr_23,swab,CABIN,Blue Oak Ranch Reserve,4/3/23,PSRE,31.6,1,m,adult,NA,27.797,15.4414,28.1408,0,1,1235.312,0
cln_1219,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,74.2,13,f,adult,NA,0,0,30.1545,0,0,0,1
cln_1220,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,76.5,24,m,adult,NA,35.2099,0.167291,29.9743,0,1,13.383,1
cln_1221,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,82.6,19,NA,adult,NA,0,0,29.7839,0,0,0,1
cln_1222,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,76.5,-2.25,NA,adult,NA,0,0,29.9747,0,0,0,1
cln_1223,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,74.4,10.3,NA,adult,NA,0,0,29.9693,0,0,0,1
cln_1224,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,83.3,18.75,NA,adult,NA,37.7622,0.0352235,30.0443,0,1,2.818,1
cln_1225,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,72.8,16.5,NA,adult,NA,0,0,29.8125,0,0,0,1
cln_1226,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,76.3,19,NA,adult,NA,0,0,29.6672,0,0,0,1
cln_1227,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,78.7,15.5,m,adult,NA,35.3252,0.155926,29.8715,0,1,12.474,1
cln_1228,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,TASP,77.1,19,NA,adult,NA,35.7923,0.117238,29.7477,0,1,9.379,1
cln_1229,Apr_23,swab,GDPND004,Garin Dry Creek Regional Park,4/1/23,PSRE,36.9,4,m,adult,NA,0,0,29.8867,0,0,0,1
cln_1199,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,33.4,2.5,m,adult,NA,29.3203,6.09347,29.5161,0,1,487.478,0
cln_1200,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,35,5,m,adult,NA,27.5364,18.1038,28.9521,0,1,1448.304,0
cln_1201,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,32.9,3.25,m,adult,NA,30.9211,2.29341,29.5711,0,1,183.473,0
cln_1202,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,31.4,3.25,f,adult,"skinny, maybe 2 more swabs?",37.7962,0.034501,30.3214,0,1,2.76,0
cln_1203,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,31.8,4,m,adult,NA,26.9051,26.6159,28.3438,0,1,2129.272,0
cln_1204,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,37.4,2,m,adult,NA,26.5823,32.4136,28.193,0,1,2593.088,0
cln_1205,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,32.5,3,m,adult,NA,23.9748,159.212,26.0043,0,1,12736.96,0
cln_1206,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,35.3,2.25,m,adult,NA,23.9935,157.406,27.3833,0,1,12592.48,0
cln_1207,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,33.1,2.25,m,adult,NA,33.121,0.598771,30.2546,0,1,47.902,0
cln_1208,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,PSRE,36.1,5.25,m,adult,NA,28.6578,9.13041,29.6519,0,1,730.433,0
cln_1209,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,78.1,21.25,m,adult,NA,27.8321,15.1141,29.2284,0,1,1209.128,0
cln_1210,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,77,16,m,adult,NA,32.2001,1.05053,29.6195,0,1,84.042,0
cln_1211,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,72.4,14,m,adult,NA,38.5323,0.0220125,29.7335,0,1,1.761,0
cln_1212,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,121.2,16.25,m,adult,NA,35.5995,0.13188,30.0149,0,1,10.55,0
cln_1213,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,68.7,14.75,f,adult,NA,35.6642,0.126777,30.0621,0,1,10.142,0
cln_1214,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,70.2,17.25,m,adult,NA,32.1415,1.08876,29.8964,0,1,87.101,0
cln_1215,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,73.7,14.75,m,adult,NA,32.3993,0.930225,30.1177,0,1,74.418,0
cln_1216,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,81,17.5,m,adult,NA,32.6505,0.797968,30.0388,0,1,63.837,0
cln_1217,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,74.8,18,m,adult,NA,30.713,2.60393,29.848,0,1,208.314,0
cln_1218,Apr_23,swab,GDPND005,Garin Dry Creek Regional Park,4/1/23,TASP,73.1,13.25,NA,adult,NA,30.7975,2.47313,29.92,0,1,197.85,0
cln_1188,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,TASP,73.2,23.5,m,adult,NA,30.1967,3.56876,29.8505,0,1,285.501,0
cln_1189,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,35.3,5.75,m,adult,NA,32.0257,1.16853,30.2438,0,1,93.482,0
cln_1190,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,31.4,2,m,adult,NA,22.9877,290.85,26.5196,0,1,23268,0
cln_1191,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,36,3,m,adult,NA,22.8899,308.75,26.0796,0,1,24700,0
cln_1192,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,32.2,2.5,f,adult,NA,37.3552,0.0451579,30.3132,0,1,3.613,0
cln_1193,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,34.1,3,m,adult,NA,32.1011,1.11597,30.0253,0,1,89.278,0
cln_1194,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,34.9,4,m,adult,NA,28.8885,7.9311,29.3195,0,1,634.488,0
cln_1195,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,35.5,8.75,m,adult,NA,26.805,28.2925,28.3067,0,1,2263.4,0
cln_1196,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,31.3,6.75,m,adult,NA,29.4466,5.64129,29.4416,0,1,451.303,0
cln_1197,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,33.3,6.25,m,adult,NA,26.9572,25.7826,29.1466,0,1,2062.608,0
cln_1198,Apr_23,swab,GDPND006,Garin Dry Creek Regional Park,4/1/23,PSRE,31.9,4,m,adult,NA,26.1696,41.6997,28.4603,0,1,3335.976,0
cln_1279,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,33.15,NA,m,adult,"too windy, no weights",21.8927,2417.93,24.4888,0,1,193434.4,1
cln_1280,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,35,NA,f,adult,"too windy, no weights",24.2517,448.458,26.3637,0,1,35876.64,1
cln_1281,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,36.9,NA,f,adult,"too windy, no weights",21.4806,3245.35,23.9035,0,1,259628,1
cln_1282,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,35.25,NA,m,adult,"too windy, no weights",23.3618,231.471,25.3738,0,1,18517.68,1
cln_1283,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,30.5,NA,m,adult,"too windy, no weights",22.6941,347.945,24.389,0,1,27835.6,1
cln_1284,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,30.2,NA,m,adult,"too windy, no weights",22.6574,355.832,26.0005,0,1,28466.56,1
cln_1285,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,30.1,NA,m,adult,"too windy, no weights",21.8766,573.123,24.9983,0,1,45849.84,1
cln_1286,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,36.7,NA,m,adult,"too windy, no weights",19.2437,2859.09,22.1798,0,1,228727.2,1
cln_1287,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,PSRE,29.7,NA,m,adult,"too windy, no weights",21.4635,737.478,24.2853,0,1,58998.24,1
cln_1288,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,TASP,57.8,NA,m,adult,"too windy, no weights",34.2521,0.300195,29.8649,0,1,24.016,1
cln_1289,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,TASP,56.8,NA,NA,adult,"too windy, no weights",29.3355,6.03706,29.2196,0,1,482.965,1
cln_1290,Apr_23,swab,GDPND008,Garin Dry Creek Regional Park,4/2/23,TASP,65.3,NA,NA,adult,"too windy, no weights",29.408,5.77578,29.1719,0,1,462.062,1
cln_1263,Apr_23,swab,GDPND009,Garin Dry Creek Regional Park,4/2/23,PSRE,39.5,3.75,m,adult,extra leg! rib!,30.2318,5.92221,28.9353,0,1,473.777,0
cln_1264,Apr_23,swab,GDPND009,Garin Dry Creek Regional Park,4/2/23,PSRE,35.7,2.75,m,adult,bloody toes,26.0065,128.055,28.7209,0,1,10244.4,0
cln_1265,Apr_23,swab,GDPND009,Garin Dry Creek Regional Park,4/2/23,PSRE,34.5,2.5,m,adult,NA,21.3916,3458.53,25.363,0,1,276682.4,0
